Computer Name,Comment,Type,Domain
GAB103567,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB103568,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB103569,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB103571,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB103573,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB103574,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB103575,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB103576,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB103577,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB103578,,Windows NT 4.0 Workstation,MOJ_MASTER
GAB104060,,Windows NT 4.0 Workstation,CORP_SERVICES
GERC103039,,Windows NT 4.0 Workstation,MOJ_MASTER
GERC103130,,Windows NT 4.0 Workstation,MOJ_MASTER
GOODET-POP,,Windows NT 4.0 Workstation,CORP_SERVICES
GRECHR_VSS,,Windows NT 4.0 Workstation,VSS
GREE101869,,Windows NT 4.0 Workstation,OMNORTH
GREE103139,,Windows NT 4.0 Workstation,OMNORTH
GREE103149,,Windows NT 4.0 Workstation,OMNORTH
GREE103406,,Windows NT 4.0 Workstation,OMNORTH
GREE103414,,Windows NT 4.0 Workstation,OMNORTH
GREE103417,,Windows NT 4.0 Workstation,OMNORTH
GREE103669,,Windows NT 4.0 Workstation,OMNORTH
GREE95391,,Windows NT 4.0 Workstation,OMNORTH
GREE95460,,Windows NT 4.0 Workstation,OMNORTH
GREE95565,,Windows NT 4.0 Workstation,OMNORTH
GREE95872,,Windows NT 4.0 Workstation,OMPERTH
GREE98161,,Windows NT 4.0 Workstation,OMNORTH
GREE98162,,Windows NT 4.0 Workstation,OMNORTH
GREE98163,,Windows NT 4.0 Workstation,OMNORTH
GREE98164,,Windows NT 4.0 Workstation,OMNORTH
GREE98165,,Windows NT 4.0 Workstation,OMNORTH
GREE98166,,Windows NT 4.0 Workstation,OMNORTH
GREE98167,,Windows NT 4.0 Workstation,OMNORTH
GREE98168,,Windows NT 4.0 Workstation,OMNORTH
GREE98169,,Windows NT 4.0 Workstation,OMNORTH
GREE98170,,Windows NT 4.0 Workstation,OMNORTH
GREE98171,,Windows NT 4.0 Workstation,OMNORTH
GREE98184,,Windows NT 4.0 Workstation,OMNORTH
GREE98185,,Windows NT 4.0 Workstation,OMNORTH
GREE98186,,Windows NT 4.0 Workstation,OMNORTH
GREE98187,,Windows NT 4.0 Workstation,OMNORTH
GREE98188,,Windows NT 4.0 Workstation,OMNORTH
GREE98189,,Windows NT 4.0 Workstation,OMNORTH
GREE98191,,Windows NT 4.0 Workstation,OMNORTH
GREE98192,,Windows NT 4.0 Workstation,OMNORTH
GREE98193,,Windows NT 4.0 Workstation,OMNORTH
GREE98194,,Windows NT 4.0 Workstation,OMNORTH
GREE98195,,Windows NT 4.0 Workstation,OMNORTH
GREE98197,,Windows NT 4.0 Workstation,OMNORTH
GREE98198,,Windows NT 4.0 Workstation,OMNORTH
GREE98199,,Windows NT 4.0 Workstation,OMNORTH
HAKE100235,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE100299,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE100323,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE102103,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE102578,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103024,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103025,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103026,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103126,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103136,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103146,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103148,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103150,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103152,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103153,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103158,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103171,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103174,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103228,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103290,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103392,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103395,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103397,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103502,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103503,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE103674,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103675,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103676,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103677,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103678,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE103679,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE104058,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE105160,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE105427,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE105428,,Windows NT 4.0 Workstation,MOJ_MASTER
HAKE95344,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE95350,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE95387,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE95395,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE95830,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE97306,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE97309,,Windows NT 4.0 Workstation,OMMETROSOUTH
HAKE98584,,Windows NT 4.0 Workstation,MOJ_MASTER
HALC103218,,Windows NT 4.0 Workstation,MOJ_MASTER
HALC98356,,Windows NT 4.0 Workstation,MOJ_MASTER
HATCHH-VSS,,Windows NT 4.0 Workstation,VSS
HOPEC-BEN,,Windows NT 4.0 Workstation,OMMETROSOUTH
HWK103543,,Windows NT 4.0 Workstation,OMNORTH
IAC,,Windows NT 4.0 Workstation,OMPERTH
ICMS95899,,Windows NT 4.0 Workstation,MOJ_MASTER
IMAGEPC6,,Windows NT 4.0 Workstation,MOJ_MASTER
INAL100130,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL100285,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL100286,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL100287,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL100288,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL100289,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL100290,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL100291,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL100292,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL95281,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL95282,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL95284,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL97302,,Windows NT 4.0 Workstation,OMMETROSOUTH
INAL98357,,Windows NT 4.0 Workstation,OMMETROSOUTH
INTELL,,Windows NT 4.0 Workstation,CORP_SERVICES
INV_RES103707,,Windows NT 4.0 Workstation,OMMETROSOUTH
JARD100021,,Windows NT 4.0 Workstation,OMPERTH
JARD100040,,Windows NT 4.0 Workstation,JARDINE
JARD100042,,Windows NT 4.0 Workstation,JARDINE
JARD100143,,Windows NT 4.0 Workstation,OMPERTH
JARD101141,,Windows NT 4.0 Workstation,OMPERTH
JARD101276,,Windows NT 4.0 Workstation,CORP_SERVICES
JARD101735,,Windows NT 4.0 Workstation,OMPERTH
JARD102175,,Windows NT 4.0 Workstation,OMPERTH
JARD102406,,Windows NT 4.0 Workstation,JARDINE
JARD102411,,Windows NT 4.0 Workstation,OMPERTH
JARD103018,,Windows NT 4.0 Workstation,OMPERTH
JARD103045,,Windows NT 4.0 Workstation,OMPERTH
JARD103111,,Windows NT 4.0 Workstation,OMPERTH
JARD103177,,Windows NT 4.0 Workstation,MOJ_MASTER
JARD103229,,Windows NT 4.0 Workstation,OMPERTH
JARD103291,,Windows NT 4.0 Workstation,OMPERTH
JARD103383,,Windows NT 4.0 Workstation,OMPERTH
JARD103384,,Windows NT 4.0 Workstation,OMPERTH
JARD103433,,Windows NT 4.0 Workstation,OMPERTH
JARD103434,,Windows NT 4.0 Workstation,OMPERTH
JARD103545,,Windows NT 4.0 Workstation,MOJ_MASTER
JARD103546,,Windows NT 4.0 Workstation,MOJ_MASTER
JARD105322,,Windows NT 4.0 Workstation,MOJ_MASTER
JARD500046,,Windows NT 4.0 Workstation,JARDINE
JARD95214,,Windows NT 4.0 Workstation,OMPERTH
JARD95419,,Windows NT 4.0 Workstation,MOJ_MASTER
JARD95461,,Windows NT 4.0 Workstation,OMPERTH
JARD95473,,Windows NT 4.0 Workstation,OMPERTH
JARD95526,,Windows NT 4.0 Workstation,OMPERTH
JARD95579,,Windows NT 4.0 Workstation,OMPERTH
JARD95580,,Windows NT 4.0 Workstation,MOJ_MASTER
JARD95598,,Windows NT 4.0 Workstation,MOJ_MASTER
JARD95600,,Windows NT 4.0 Workstation,OMPERTH
JARD96803,,Windows NT 4.0 Workstation,MOJ_MASTER
JARD98180,,Windows NT 4.0 Workstation,OMPERTH
JARD98181,,Windows NT 4.0 Workstation,OMPERTH
JARD98182,,Windows NT 4.0 Workstation,OMPERTH
JARD98307,,Windows NT 4.0 Workstation,OMPERTH
JARD98370,,Windows NT 4.0 Workstation,OMPERTH
JARD98374,,Windows NT 4.0 Workstation,OMPERTH
JARD98382,,Windows NT 4.0 Workstation,OMPERTH
JARD98383,,Windows NT 4.0 Workstation,OMPERTH
JARD98384,,Windows NT 4.0 Workstation,OMPERTH
JARD98388,,Windows NT 4.0 Workstation,OMPERTH
JARD98392,,Windows NT 4.0 Workstation,OMPERTH
JARD98462,,Windows NT 4.0 Workstation,OMPERTH
JARD98640,,Windows NT 4.0 Workstation,OMPERTH
JARD98647,,Windows NT 4.0 Workstation,OMPERTH
JARD98710,,Windows NT 4.0 Workstation,OMPERTH
JARD98723,,Windows NT 4.0 Workstation,OMPERTH
JARD98726,,Windows NT 4.0 Workstation,MOJ_MASTER
JOHNSONM-MAG,,Windows NT 4.0 Workstation,LOCAL_COURT
JOOC103211,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC103344,,Windows NT 4.0 Workstation,MOJ_MASTER
JOOC103353,,Windows NT 4.0 Workstation,MOJ_MASTER
JOOC103356,,Windows NT 4.0 Workstation,MOJ_MASTER
JOOC95588,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC95589,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98897,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98898,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98899,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98900,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98901,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98902,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98903,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98904,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98905,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98906,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98907,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98908,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98909,,Windows NT 4.0 Workstation,OMMETRONORTH
JOOC98910,,Windows NT 4.0 Workstation,OMMETRONORTH
JOON103339,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103340,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103341,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103342,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103343,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103345,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103346,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103350,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103351,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103352,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103354,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103355,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON103404,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON500618,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON500619,,Windows NT 4.0 Workstation,MOJ_MASTER
JOON500622,,Windows NT 4.0 Workstation,MOJ_MASTER
KALC100167,,Windows NT 4.0 Workstation,OMSOUTH
KALC100168,,Windows NT 4.0 Workstation,OMSOUTH
KALC100169,,Windows NT 4.0 Workstation,OMSOUTH
KALC100170,,Windows NT 4.0 Workstation,OMSOUTH
KALC100171,,Windows NT 4.0 Workstation,OMSOUTH
KALC100172,,Windows NT 4.0 Workstation,OMSOUTH
KALC100173,,Windows NT 4.0 Workstation,OMSOUTH
KALC100174,,Windows NT 4.0 Workstation,OMSOUTH
KALC100175,,Windows NT 4.0 Workstation,OMSOUTH
KALC100176,,Windows NT 4.0 Workstation,OMSOUTH
KALC100177,,Windows NT 4.0 Workstation,OMSOUTH
KALC100179,,Windows NT 4.0 Workstation,OMSOUTH
KALC100180,,Windows NT 4.0 Workstation,OMSOUTH
KALC100181,,Windows NT 4.0 Workstation,OMSOUTH
KALC103195,,Windows NT 4.0 Workstation,OMSOUTH
KALC103278,,Windows NT 4.0 Workstation,MOJ_MASTER
KARC103257,,Windows NT 4.0 Workstation,OMNORTH
KARC103410,,Windows NT 4.0 Workstation,OMNORTH
KARN100088,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100089,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100090,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100091,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100092,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100093,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100094,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100095,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100096,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100097,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100098,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100100,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100101,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN100102,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN101202,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN103050,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN103051,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN103052,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN103109,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN103510,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN103534,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN103665,,Windows NT 4.0 Workstation,MOJ_MASTER
KARN95381,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN95640,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN95761,,Windows NT 4.0 Workstation,MOJ_MASTER
KARN98397,,Windows NT 4.0 Workstation,OMMETROSOUTH
KARN98439,,Windows NT 4.0 Workstation,OMSOUTH
KARR98359,,Windows NT 4.0 Workstation,OMNORTH
KARR98360,,Windows NT 4.0 Workstation,OMNORTH
KARR98361,,Windows NT 4.0 Workstation,OMNORTH
KILL101233,,Windows NT 4.0 Workstation,OMMETROSOUTH
KILL103189,,Windows NT 4.0 Workstation,OMMETROSOUTH
KILL103193,,Windows NT 4.0 Workstation,OMMETROSOUTH
KILL103220,,Windows NT 4.0 Workstation,OMMETROSOUTH
KILL98174,,Windows NT 4.0 Workstation,OMMETROSOUTH
KILL98773,,Windows NT 4.0 Workstation,OMMETROSOUTH
KILL98774,,Windows NT 4.0 Workstation,OMPERTH
KILL98775,,Windows NT 4.0 Workstation,OMMETROSOUTH
KILL98776,,Windows NT 4.0 Workstation,OMPERTH
KILL98778,,Windows NT 4.0 Workstation,OMMETROSOUTH
KUNC103204,,Windows NT 4.0 Workstation,OMNORTH
KUNC98272,,Windows NT 4.0 Workstation,OMNORTH
KUNC98273,,Windows NT 4.0 Workstation,OMNORTH
KUNC98285,,Windows NT 4.0 Workstation,OMNORTH
L11MAGCRT-LIB,,Windows NT 4.0 Workstation,LOCAL_COURT
L13CLC-1,,Windows NT 4.0 Workstation,CORP_SERVICES
L15WSQ-1,,Windows NT 4.0 Workstation,MOJ_MASTER
L15WSQ-2,,Windows NT 4.0 Workstation,MOJ_MASTER
L15WSQ-3,,Windows NT 4.0 Workstation,MOJ_MASTER
L15WSQ-4,,Windows NT 4.0 Workstation,MOJ_MASTER
LAWC103399,,Windows NT 4.0 Workstation,MOJ_MASTER
LAWC98735,,Windows NT 4.0 Workstation,OMPERTH
LAWC98736,,Windows NT 4.0 Workstation,OMPERTH
LAWC98737,,Windows NT 4.0 Workstation,OMPERTH
LAWC98738,,Windows NT 4.0 Workstation,OMPERTH
LAWC98739,,Windows NT 4.0 Workstation,OMPERTH
LAWC98740,,Windows NT 4.0 Workstation,OMPERTH
LAWC98741,,Windows NT 4.0 Workstation,OMPERTH
LAWC98742,,Windows NT 4.0 Workstation,OMPERTH
LAWC98743,,Windows NT 4.0 Workstation,OMPERTH
LAWC98744,,Windows NT 4.0 Workstation,OMPERTH
LIBCDROMNET,,Windows NT 4.0 Workstation,CORP_SERVICES
MADC103186,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC103387,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC103388,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC103389,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC95567,,Windows NT 4.0 Workstation,MOJ_MASTER
MADC95568,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC98913,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC98914,,Windows NT 4.0 Workstation,MOJ_MASTER
MADC98915,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC98916,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC98917,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC98919,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC98920,,Windows NT 4.0 Workstation,MOJ_MASTER
MADC98921,,Windows NT 4.0 Workstation,MOJ_MASTER
MADC98922,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC98923,,Windows NT 4.0 Workstation,OMMETROSOUTH
MADC98925,,Windows NT 4.0 Workstation,MOJ_MASTER
MADC98926,,Windows NT 4.0 Workstation,MOJ_MASTER
MADC98927,,Windows NT 4.0 Workstation,OMMETROSOUTH
MANC100103,,Windows NT 4.0 Workstation,OMMETROSOUTH
MANC100105,,Windows NT 4.0 Workstation,OMMETROSOUTH
MANC100106,,Windows NT 4.0 Workstation,OMMETROSOUTH
MANC100109,,Windows NT 4.0 Workstation,OMMETROSOUTH
MANC100110,,Windows NT 4.0 Workstation,OMMETROSOUTH
MANC100111,,Windows NT 4.0 Workstation,OMMETROSOUTH
MANC100112,,Windows NT 4.0 Workstation,OMMETROSOUTH
MANC95389,,Windows NT 4.0 Workstation,OMMETROSOUTH
MEEC98292,,Windows NT 4.0 Workstation,OMNORTH
MEEC98293,,Windows NT 4.0 Workstation,OMNORTH
MEEC98294,,Windows NT 4.0 Workstation,OMNORTH
MEEC98295,,Windows NT 4.0 Workstation,OMNORTH
MERCERP,,Windows NT 4.0 Workstation,LOCAL_COURT
MHC-101327,,Windows NT 4.0 Workstation,CORP_SERVICES
MHC-101919,,Windows NT 4.0 Workstation,CORP_SERVICES
MHC-101920,,Windows NT 4.0 Workstation,CORP_SERVICES
MHC-102290,,Windows NT 4.0 Workstation,CORP_SERVICES
MHC-102293,,Windows NT 4.0 Workstation,CORP_SERVICES
MHC-102294,,Windows NT 4.0 Workstation,CORP_SERVICES
MHC-102295,,Windows NT 4.0 Workstation,CORP_SERVICES
MHC-102296,,Windows NT 4.0 Workstation,CORP_SERVICES
MHC101987,,Windows NT 4.0 Workstation,LOCAL_COURT
MHC101988,,Windows NT 4.0 Workstation,LOCAL_COURT
MHC101989,,Windows NT 4.0 Workstation,LOCAL_COURT
MHC102861,,Windows NT 4.0 Workstation,LOCAL_COURT
MHC102902,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC102910,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC102912,,Windows NT 4.0 Workstation,LOCAL_COURT
MHC103157,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103161,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103334,,Windows NT 4.0 Workstation,LOCAL_COURT
MHC103335,,Windows NT 4.0 Workstation,LOCAL_COURT
MHC103336,,Windows NT 4.0 Workstation,LOCAL_COURT
MHC103370,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103386,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103411,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103443,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103447,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103539,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103540,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103541,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103547,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC103648,,Windows NT 4.0 Workstation,MOJ_MASTER
MHC95540,,Windows NT 4.0 Workstation,MOJ_MASTER
MHCG100301,,Windows NT 4.0 Workstation,LOCAL_COURT
MIDC100007,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100009,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100010,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100011,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100012,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100013,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100014,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100015,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100016,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100017,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100018,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100019,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100020,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100120,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100121,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100122,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100123,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC100124,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC101420,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC101429,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC105134,,Windows NT 4.0 Workstation,MOJ_MASTER
MIDC98271,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC98785,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDC_EDUJ,,Windows NT 4.0 Workstation,OMMETRONORTH
MIDL501249,,Windows NT 4.0 Workstation,LOCAL_COURT
MIDT98771,,Windows NT 4.0 Workstation,MOJ_MASTER
MIDT98772,,Windows NT 4.0 Workstation,MOJ_MASTER
MILL98549,,Windows NT 4.0 Workstation,MOJ_MASTER
MIRC100044,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100045,,Windows NT 4.0 Workstation,MOJ_MASTER
MIRC100046,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100047,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100048,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100049,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100050,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100051,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100052,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100053,,Windows NT 4.0 Workstation,MOJ_MASTER
MIRC100054,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100055,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100056,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC100200,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC103113,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC103192,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC103194,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC103198,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC103206,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC103282,,Windows NT 4.0 Workstation,OMMETRONORTH
MIRC103409,,Windows NT 4.0 Workstation,MOJ_MASTER
MITCHELP_CRT,,Windows NT 4.0 Workstation,CORP_SERVICES
MOJDOMINTRA,,Windows NT 4.0 Workstation,JUSTICE
MSU100304,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100344,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100358,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100359,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100360,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100361,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100362,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100363,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100364,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100365,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100366,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100367,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU100368,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU103513,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU103522,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU95651,,Windows NT 4.0 Workstation,OMMETROSOUTH
MSU95671,,Windows NT 4.0 Workstation,OMMETROSOUTH
MTLC100031,,Windows NT 4.0 Workstation,OMPERTH
MTLC100032,,Windows NT 4.0 Workstation,OMPERTH
MTLC100035,,Windows NT 4.0 Workstation,OMPERTH
MTLC100037,,Windows NT 4.0 Workstation,OMPERTH
MTLC100039,,Windows NT 4.0 Workstation,OMPERTH
MTLC100333,,Windows NT 4.0 Workstation,OMPERTH
MTLC100334,,Windows NT 4.0 Workstation,OMPERTH
MTLC100340,,Windows NT 4.0 Workstation,OMPERTH
MTLC100341,,Windows NT 4.0 Workstation,OMPERTH
MTLC100342,,Windows NT 4.0 Workstation,OMPERTH
MTLC100343,,Windows NT 4.0 Workstation,OMPERTH
MTLC100369,,Windows NT 4.0 Workstation,OMPERTH
MTLC100375,,Windows NT 4.0 Workstation,OMPERTH
MTLC103227,,Windows NT 4.0 Workstation,OMPERTH
MTLC103429,,Windows NT 4.0 Workstation,MOJ_MASTER
MTLC105156,,Windows NT 4.0 Workstation,OMMETRONORTH
MTLC500593,,Windows NT 4.0 Workstation,OMPERTH
MTLC95319,,Windows NT 4.0 Workstation,MOJ_MASTER
MTLC95975,,Windows NT 4.0 Workstation,OMPERTH
MTLC98381,,Windows NT 4.0 Workstation,OMPERTH
MURPHY-CS,,Windows NT 4.0 Workstation,CORP_SERVICES
